tipo,nroproctab,codconv,nome,especialidade,simbolo,preco,candidatos_brana_por_nome,candidatos_brana_por_codigo,candidatos_por_similaridade,posicao_relativa,motivo_bloqueio,id,codigo,candidatos_easy_dental
easy,97,2010,Cimentação de Coroa Total Provisória,,,,[],[],"[{'codigo': 2010, 'id': 40653, 'nome': 'Cimenta\x87Æo de Coroa Total Provis¢ria', 'score': 0.9167}, {'codigo': 2000, 'id': 40652, 'nome': 'Cimenta\x87Æo de Coroa Total Definitiva', 'score': 0.7222}, {'codigo': 8450, 'id': 40773, 'nome': 'Reembasamento de Coroa Provis¢ria', 'score': 0.6957}]",,sem_candidato_semantico_confiavel,,,
easy,98,2020,Cimentação de Núcleo Metálico Fundido,,,,[],[],"[{'codigo': 2020, 'id': 40654, 'nome': 'Cimenta\x87Æo de N£cleo Met lico Fundido', 'score': 0.8919}, {'codigo': 8260, 'id': 40753, 'nome': 'N£cleo Met lico-fundido', 'score': 0.7}, {'codigo': 8261, 'id': 40890, 'nome': 'N£cleo Met lico fundido bi-partido', 'score': 0.5915}]",,sem_candidato_semantico_confiavel,,,
easy,99,2030,Cimentação de Prótese Parcial Fixa,,,,[],[],"[{'codigo': 2030, 'id': 40655, 'nome': 'Cimenta\x87Æo de Pr¢tese Parcial Fixa', 'score': 0.9118}, {'codigo': 8020, 'id': 40724, 'nome': 'Conserto de Pr¢tese Total e Parcial', 'score': 0.6377}, {'codigo': 2000, 'id': 40652, 'nome': 'Cimenta\x87Æo de Coroa Total Definitiva', 'score': 0.5714}]",,sem_candidato_semantico_confiavel,,,
easy,100,2040,Consulta de adaptação Psicológica,,,,[],[],"[{'codigo': 2040, 'id': 40656, 'nome': 'Consulta de adapta\x87Æo Psicol¢gica', 'score': 0.9091}, {'codigo': 2081, 'id': 40880, 'nome': 'Consulta de Reavalia\x87Æo Cl¡nica', 'score': 0.6875}, {'codigo': 2060, 'id': 40658, 'nome': 'Consulta de Emerg\x88ncia - (S bado, Domingo e Feriado)', 'score': 0.5}]",,sem_candidato_semantico_confiavel,,,
easy,101,2050,Consulta de Emergência,,,,[],[],"[{'codigo': 2050, 'id': 40657, 'nome': 'Consulta de Emerg\x88ncia', 'score': 0.9545}, {'codigo': 2060, 'id': 40658, 'nome': 'Consulta de Emerg\x88ncia - (S bado, Domingo e Feriado)', 'score': 0.6087}, {'codigo': 2070, 'id': 40659, 'nome': 'Consulta de Emerg\x88ncia Noturna - (22:00 s 06:00 hs)', 'score': 0.6087}]",,sem_candidato_semantico_confiavel,,,
easy,102,2060,"Consulta de Emergência - (Sábado, Domingo e Feriado)",,,,[],[],"[{'codigo': 2060, 'id': 40658, 'nome': 'Consulta de Emerg\x88ncia - (S bado, Domingo e Feriado)', 'score': 0.9574}, {'codigo': 2050, 'id': 40657, 'nome': 'Consulta de Emerg\x88ncia', 'score': 0.6087}, {'codigo': 2070, 'id': 40659, 'nome': 'Consulta de Emerg\x88ncia Noturna - (22:00 s 06:00 hs)', 'score': 0.5532}]",,sem_candidato_semantico_confiavel,,,
easy,103,2070,Consulta de Emergência Noturna - (22:00 às 06:00 hs),,,,[],[],"[{'codigo': 2070, 'id': 40659, 'nome': 'Consulta de Emerg\x88ncia Noturna - (22:00 s 06:00 hs)', 'score': 0.9684}, {'codigo': 2050, 'id': 40657, 'nome': 'Consulta de Emerg\x88ncia', 'score': 0.6}, {'codigo': 2060, 'id': 40658, 'nome': 'Consulta de Emerg\x88ncia - (S bado, Domingo e Feriado)', 'score': 0.5474}]",,sem_candidato_semantico_confiavel,,,
easy,104,2080,Consulta Inicial para Exame clínico,,,,[],[],"[{'codigo': 2080, 'id': 40660, 'nome': 'Consulta Inicial para Exame cl¡nico', 'score': 0.9714}, {'codigo': 8310, 'id': 40757, 'nome': 'Placa para Clareamento', 'score': 0.4912}, {'codigo': 2060, 'id': 40658, 'nome': 'Consulta de Emerg\x88ncia - (S bado, Domingo e Feriado)', 'score': 0.4634}]",,sem_candidato_semantico_confiavel,,,
easy,106,2100,Exame para Perícia Inicial e Final,,,,[],[],"[{'codigo': 2100, 'id': 40662, 'nome': 'Exame para Per¡cia Inicial e Final', 'score': 0.9706}, {'codigo': 275, 'id': 40830, 'nome': 'Grade palatina fixa', 'score': 0.4906}, {'codigo': 2140, 'id': 40666, 'nome': 'Radiografia Periapical', 'score': 0.4643}]",,sem_candidato_semantico_confiavel,,,
easy,112,7000,Implante - (técnica de Sammers),,,,[],[],"[{'codigo': 7000, 'id': 40668, 'nome': 'Implante - (t\x82cnica de Sammers)', 'score': 0.963}, {'codigo': 7023, 'id': 40887, 'nome': 'Implante Cone Morse + Enxerto', 'score': 0.5714}, {'codigo': 299, 'id': 40854, 'nome': 'Placa de Eschler', 'score': 0.5581}]",,sem_candidato_semantico_confiavel,,,
easy,114,7022,Implante ósseo integrável - Cone Morse,,,,[],[],"[{'codigo': 7022, 'id': 40670, 'nome': 'Implante ¢sseo integr vel - Cone Morse', 'score': 0.9444}, {'codigo': 7020, 'id': 40672, 'nome': 'Implante ¢sseo integr vel - Standard', 'score': 0.7429}, {'codigo': 7021, 'id': 40671, 'nome': 'Implante ¢sseo integr vel - H. Interno', 'score': 0.7042}]",,sem_candidato_semantico_confiavel,,,
easy,115,7021,Implante ósseo integrável - H. Interno,,,,[],[],"[{'codigo': 7021, 'id': 40671, 'nome': 'Implante ¢sseo integr vel - H. Interno', 'score': 0.9429}, {'codigo': 7020, 'id': 40672, 'nome': 'Implante ¢sseo integr vel - Standard', 'score': 0.7536}, {'codigo': 7022, 'id': 40670, 'nome': 'Implante ¢sseo integr vel - Cone Morse', 'score': 0.7324}]",,sem_candidato_semantico_confiavel,,,
easy,116,7020,Implante ósseo integrável - Standard,,,,[],[],"[{'codigo': 7020, 'id': 40672, 'nome': 'Implante ¢sseo integr vel - Standard', 'score': 0.9412}, {'codigo': 7021, 'id': 40671, 'nome': 'Implante ¢sseo integr vel - H. Interno', 'score': 0.7536}, {'codigo': 7022, 'id': 40670, 'nome': 'Implante ¢sseo integr vel - Cone Morse', 'score': 0.7143}]",,sem_candidato_semantico_confiavel,,,
easy,117,7030,Remoção de implante,,,,[],[],"[{'codigo': 7030, 'id': 40673, 'nome': 'Remo\x87Æo de implante', 'score': 0.8947}, {'codigo': 3020, 'id': 40676, 'nome': 'Abertura de implante - (Plastia)', 'score': 0.5532}, {'codigo': 255, 'id': 40810, 'nome': 'BotÆo de Nance', 'score': 0.5455}]",,sem_candidato_semantico_confiavel,,,
easy,123,3050,Aumento de Coroa Clínica - (Osteotomia e deslize apical),,,,[],[],"[{'codigo': 3050, 'id': 40679, 'nome': 'Aumento de Coroa Cl¡nica - (Osteotomia e deslize apical)', 'score': 0.9808}, {'codigo': 3060, 'id': 40680, 'nome': 'Aumento de Coroa Cl¡nica - (Osteotomia)', 'score': 0.7816}, {'codigo': 3070, 'id': 40681, 'nome': 'Aumento de Coroa Cl¡nica - (Plastia)', 'score': 0.6667}]",,sem_candidato_semantico_confiavel,,,
easy,124,3060,Aumento de Coroa Clínica - (Osteotomia),,,,[],[],"[{'codigo': 3060, 'id': 40680, 'nome': 'Aumento de Coroa Cl¡nica - (Osteotomia)', 'score': 0.9714}, {'codigo': 3070, 'id': 40681, 'nome': 'Aumento de Coroa Cl¡nica - (Plastia)', 'score': 0.8358}, {'codigo': 3050, 'id': 40679, 'nome': 'Aumento de Coroa Cl¡nica - (Osteotomia e deslize apical)', 'score': 0.7816}]",,sem_candidato_semantico_confiavel,,,
easy,125,3070,Aumento de Coroa Clínica - (Plastia),,,,[],[],"[{'codigo': 3070, 'id': 40681, 'nome': 'Aumento de Coroa Cl¡nica - (Plastia)', 'score': 0.9688}, {'codigo': 3060, 'id': 40680, 'nome': 'Aumento de Coroa Cl¡nica - (Osteotomia)', 'score': 0.8358}, {'codigo': 3050, 'id': 40679, 'nome': 'Aumento de Coroa Cl¡nica - (Osteotomia e deslize apical)', 'score': 0.6667}]",,sem_candidato_semantico_confiavel,,,
easy,127,3090,Cirurgia para colagem de botão Ortodôntico,,,,[],[],"[{'codigo': 3090, 'id': 40683, 'nome': 'Cirurgia para colagem de botÆo Ortod\x93ntico', 'score': 0.9524}, {'codigo': 3100, 'id': 40684, 'nome': 'Cirurgia para colagem de botÆo Ortod\x93ntico com osteotomia', 'score': 0.8081}, {'codigo': 6060, 'id': 40563, 'nome': 'Cirurgia para Osteoma e Odontoma', 'score': 0.6216}]",,sem_candidato_semantico_confiavel,,,
easy,128,3100,Cirurgia para colagem de botão Ortodôntico com osteotomia,,,,[],[],"[{'codigo': 3100, 'id': 40684, 'nome': 'Cirurgia para colagem de botÆo Ortod\x93ntico com osteotomia', 'score': 0.9649}, {'codigo': 3090, 'id': 40683, 'nome': 'Cirurgia para colagem de botÆo Ortod\x93ntico', 'score': 0.8081}, {'codigo': 6050, 'id': 40562, 'nome': 'Cirurgia para Microstomia', 'score': 0.5854}]",,sem_candidato_semantico_confiavel,,,
easy,129,3110,Cirurgia para Odonto-secção - (por elemento),,,,[],[],"[{'codigo': 3110, 'id': 40685, 'nome': 'Cirurgia para Odonto-sec\x87Æo - (por elemento)', 'score': 0.95}, {'codigo': 3150, 'id': 40689, 'nome': 'Cirurgia Periodontal a retalho - (por segmento)', 'score': 0.7229}, {'codigo': 3140, 'id': 40688, 'nome': 'Cirurgia Periodontal a retalho - (1 elemento)', 'score': 0.6667}]",,sem_candidato_semantico_confiavel,,,
easy,131,3130,Enxerto de conjuntivo / tunelização,,,,[],[],"[{'codigo': 3130, 'id': 40687, 'nome': 'Enxerto de conjuntivo / tuneliza\x87Æo', 'score': 0.9394}, {'codigo': 3170, 'id': 40691, 'nome': 'Enxerto de Tecido Conjuntivo', 'score': 0.6885}, {'codigo': 3180, 'id': 40692, 'nome': 'Enxerto Gengival Livre', 'score': 0.5455}]",,sem_candidato_semantico_confiavel,,,
easy,137,3190,Enxerto Osseo RTG - (Regeneração Tecidual Guiada),,,,[],[],"[{'codigo': 3190, 'id': 40693, 'nome': 'Enxerto Osseo RTG - (Regenera\x87Æo Tecidual Guiada)', 'score': 0.9556}, {'codigo': 7070, 'id': 40892, 'nome': 'Regenera\x87Æo ¢ssea guiada - ROG', 'score': 0.5205}, {'codigo': 7040, 'id': 40667, 'nome': 'Enxerto Osseo Particulado + Membrana colageno.', 'score': 0.4889}]",,sem_candidato_semantico_confiavel,,,
easy,143,3250,Frenotomia Lábial Inferior,,,,[],[],"[{'codigo': 3250, 'id': 40699, 'nome': 'Frenotomia L bial Inferior', 'score': 0.9615}, {'codigo': 3230, 'id': 40697, 'nome': 'Frenectomia labial inferior', 'score': 0.9057}, {'codigo': 3260, 'id': 40700, 'nome': 'Frenotomia L bial Superior', 'score': 0.8462}]",,sem_candidato_semantico_confiavel,,,
easy,144,3260,Frenotomia Lábial Superior,,,,[],[],"[{'codigo': 3260, 'id': 40700, 'nome': 'Frenotomia L bial Superior', 'score': 0.9615}, {'codigo': 3240, 'id': 40698, 'nome': 'Frenectomia labial superior', 'score': 0.9057}, {'codigo': 3250, 'id': 40699, 'nome': 'Frenotomia L bial Inferior', 'score': 0.8462}]",,sem_candidato_semantico_confiavel,,,
easy,150,3320,Manutenção Periodontal - (por sessão),,,,[],[],"[{'codigo': 3320, 'id': 40706, 'nome': 'Manuten\x87Æo Periodontal - (por sessÆo)', 'score': 0.9091}, {'codigo': 5010, 'id': 40596, 'nome': 'Ajuste oclusal - (por sessÆo)', 'score': 0.5862}, {'codigo': 3150, 'id': 40689, 'nome': 'Cirurgia Periodontal a retalho - (por segmento)', 'score': 0.5526}]",,sem_candidato_semantico_confiavel,,,
easy,153,3350,Remoção de Fatores de Retenção - (por segmento),,,,[],[],"[{'codigo': 3350, 'id': 40709, 'nome': 'Remo\x87Æo de Fatores de Reten\x87Æo - (por segmento)', 'score': 0.907}, {'codigo': 3150, 'id': 40689, 'nome': 'Cirurgia Periodontal a retalho - (por segmento)', 'score': 0.5581}, {'codigo': 1010, 'id': 40713, 'nome': 'Aplica\x87Æo de Fl£or Verniz - (por elemento)', 'score': 0.5432}]",,sem_candidato_semantico_confiavel,,,
easy,156,1000,Aplicação de Cariostático - (sessão),,,,[],[],"[{'codigo': 1000, 'id': 40712, 'nome': 'Aplica\x87Æo de Cariost tico - (sessÆo)', 'score': 0.875}, {'codigo': 6300, 'id': 40587, 'nome': 'Marzupializa\x87Æo de cisto', 'score': 0.5357}, {'codigo': 323, 'id': 40878, 'nome': 'Alinhadores Est\x82ticos', 'score': 0.5283}]",,sem_candidato_semantico_confiavel,,,
easy,157,1010,Aplicação de Flúor Verniz - (por elemento),,,,[],[],"[{'codigo': 1010, 'id': 40713, 'nome': 'Aplica\x87Æo de Fl£or Verniz - (por elemento)', 'score': 0.9211}, {'codigo': 1020, 'id': 40714, 'nome': 'Aplica\x87Æo de Selnate Oclusa Invasivo - (por elemento)', 'score': 0.6667}, {'codigo': 5060, 'id': 40601, 'nome': 'Dessensibiliza\x87Æo dent ria - (por elemento)', 'score': 0.5974}]",,sem_candidato_semantico_confiavel,,,
easy,158,1020,Aplicação de Selnate Oclusa Invasivo - (por elemento),,,,[],[],"[{'codigo': 1020, 'id': 40714, 'nome': 'Aplica\x87Æo de Selnate Oclusa Invasivo - (por elemento)', 'score': 0.9592}, {'codigo': 1010, 'id': 40713, 'nome': 'Aplica\x87Æo de Fl£or Verniz - (por elemento)', 'score': 0.6207}, {'codigo': 3340, 'id': 40708, 'nome': 'Raspagem Supra-gengival - (por segmento)', 'score': 0.5412}]",,sem_candidato_semantico_confiavel,,,
easy,159,1030,Aplicação Tópica de Flúor,,,,[],[],"[{'codigo': 1030, 'id': 40715, 'nome': 'Aplica\x87Æo T¢pica de Fl£or', 'score': 0.84}, {'codigo': 299, 'id': 40854, 'nome': 'Placa de Eschler', 'score': 0.5366}, {'codigo': 305, 'id': 40860, 'nome': 'Placa de Roberts', 'score': 0.5366}]",,sem_candidato_semantico_confiavel,,,
easy,160,1040,Controle da Placa Bacteriana - (por sessão),,,,[],[],"[{'codigo': 1040, 'id': 40716, 'nome': 'Controle da Placa Bacteriana - (por sessÆo)', 'score': 0.9744}, {'codigo': 261, 'id': 40816, 'nome': 'Conten\x87Æo m¢vel - (Placa de acet to)', 'score': 0.507}, {'codigo': 8100, 'id': 40732, 'nome': 'Coroa Metal-free sob implante - (Cerampress)', 'score': 0.5063}]",,sem_candidato_semantico_confiavel,,,
easy,161,1050,Instrução de Higiene Oral - (I.H.O.),,,,[],[],"[{'codigo': 1050, 'id': 40717, 'nome': 'Instru\x87Æo de Higiene Oral - (I.H.O.)', 'score': 0.9355}, {'codigo': 6030, 'id': 40560, 'nome': 'Cirurgia de Hipertrofia de L bio', 'score': 0.5079}, {'codigo': 2030, 'id': 40655, 'nome': 'Cimenta\x87Æo de Pr¢tese Parcial Fixa', 'score': 0.4923}]",,sem_candidato_semantico_confiavel,,,
easy,162,1060,Profilaxia - (Polimento com taça de borracha),,,,[],[],"[{'codigo': 1060, 'id': 40718, 'nome': 'Profilaxia - (Polimento com ta\x87a de borracha)', 'score': 0.9756}, {'codigo': 1070, 'id': 40719, 'nome': 'Profilaxia - (Ultrason e Jato de Bicarbonato)', 'score': 0.5366}, {'codigo': 6360, 'id': 40593, 'nome': 'Tratamento de hemorragia', 'score': 0.5231}]",,sem_candidato_semantico_confiavel,,,
easy,165,1090,Teste de Risco de Cárie,,,,[],[],"[{'codigo': 1090, 'id': 40721, 'nome': 'Teste de Risco de C rie', 'score': 0.9565}, {'codigo': 1080, 'id': 40720, 'nome': 'Teste de fluxo salivar', 'score': 0.5333}, {'codigo': 6170, 'id': 40574, 'nome': 'ExcisÆo de Mucocele', 'score': 0.4762}]",,sem_candidato_semantico_confiavel,,,
easy,168,8020,Conserto de Prótese Total e Parcial,,,,[],[],"[{'codigo': 8020, 'id': 40724, 'nome': 'Conserto de Pr¢tese Total e Parcial', 'score': 0.9714}, {'codigo': 8460, 'id': 40774, 'nome': 'Reembasamento Pr¢tese Total ou Parcial', 'score': 0.6849}, {'codigo': 2030, 'id': 40655, 'nome': 'Cimenta\x87Æo de Pr¢tese Parcial Fixa', 'score': 0.6377}]",,sem_candidato_semantico_confiavel,,,
easy,180,8140,Coroa metalo-cerâmica,,,,[],[],"[{'codigo': 8140, 'id': 40736, 'nome': 'Coroa metalo-cer\x83mica', 'score': 0.9524}, {'codigo': 8150, 'id': 40737, 'nome': 'Coroa Metalo-cer\x83mica sob implante', 'score': 0.7273}, {'codigo': 8070, 'id': 40729, 'nome': 'Coroa Metal-free - (Inceram)', 'score': 0.7111}]",,sem_candidato_semantico_confiavel,,,
easy,181,8150,Coroa Metalo-cerâmica sob implante,,,,[],[],"[{'codigo': 8150, 'id': 40737, 'nome': 'Coroa Metalo-cer\x83mica sob implante', 'score': 0.9706}, {'codigo': 8050, 'id': 40727, 'nome': 'Coroa em Resina sob implante', 'score': 0.7419}, {'codigo': 8110, 'id': 40733, 'nome': 'Coroa Metal-free sob implante - (Inceram)', 'score': 0.7324}]",,sem_candidato_semantico_confiavel,,,
easy,182,8160,Coroa Provisória Imediata,,,,[],[],"[{'codigo': 8160, 'id': 40738, 'nome': 'Coroa Provis¢ria Imediata', 'score': 0.96}, {'codigo': 8171, 'id': 40883, 'nome': 'Coroa Provis¢ria Imediata sob implante', 'score': 0.7619}, {'codigo': 8190, 'id': 40742, 'nome': 'Coroa Provis¢ria de Laborat¢rio', 'score': 0.6786}]",,sem_candidato_semantico_confiavel,,,
easy,183,8161,Coroa Provisória de Onlay / Inlay,,,,[],[],"[{'codigo': 8161, 'id': 40739, 'nome': 'Coroa Provis¢ria de Onlay / Inlay', 'score': 0.9677}, {'codigo': 8190, 'id': 40742, 'nome': 'Coroa Provis¢ria de Laborat¢rio', 'score': 0.7097}, {'codigo': 8160, 'id': 40738, 'nome': 'Coroa Provis¢ria Imediata', 'score': 0.6786}]",,sem_candidato_semantico_confiavel,,,
easy,184,8170,Coroa Provisória de Laboratório sob implante,,,,[],[],"[{'codigo': 8170, 'id': 40740, 'nome': 'Coroa Provis¢ria de Laborat¢rio sob implante', 'score': 0.9545}, {'codigo': 8171, 'id': 40883, 'nome': 'Coroa Provis¢ria Imediata sob implante', 'score': 0.7805}, {'codigo': 8190, 'id': 40742, 'nome': 'Coroa Provis¢ria de Laborat¢rio', 'score': 0.7733}]",,sem_candidato_semantico_confiavel,,,
easy,185,8180,Coroa metálica total,,,,[],[],"[{'codigo': 8180, 'id': 40741, 'nome': 'Coroa met lica total', 'score': 0.95}, {'codigo': 8140, 'id': 40736, 'nome': 'Coroa metalo-cer\x83mica', 'score': 0.6341}, {'codigo': 4140, 'id': 40638, 'nome': 'Remo\x87Æo de Coroal Total', 'score': 0.5581}]",,sem_candidato_semantico_confiavel,,,
easy,186,8190,Coroa Provisória de Laboratório,,,,[],[],"[{'codigo': 8190, 'id': 40742, 'nome': 'Coroa Provis¢ria de Laborat¢rio', 'score': 0.9355}, {'codigo': 8170, 'id': 40740, 'nome': 'Coroa Provis¢ria de Laborat¢rio sob implante', 'score': 0.7733}, {'codigo': 8161, 'id': 40739, 'nome': 'Coroa Provis¢ria de Onlay / Inlay', 'score': 0.7097}]",,sem_candidato_semantico_confiavel,,,
easy,188,8481,E-MAX - Restauração Onlay / Inlay em Dissilicato de lítio,,,,[],[],"[{'codigo': 8481, 'id': 40744, 'nome': 'E-MAX - Restaura\x87Æo Onlay / Inlay em Dissilicato de l¡tio', 'score': 0.9434}, {'codigo': 8490, 'id': 40777, 'nome': 'Restaura\x87Æo Onlay / Inlay em Ceromero', 'score': 0.6591}, {'codigo': 8482, 'id': 40888, 'nome': 'E-MAX - Jaqueta pura em dissilicato', 'score': 0.6279}]",,sem_candidato_semantico_confiavel,,,
easy,189,8200,Enceramento de diagnóstico - (por elemento),,,,[],[],"[{'codigo': 8200, 'id': 40745, 'nome': 'Enceramento de diagn¢stico - (por elemento)', 'score': 0.9744}, {'codigo': 8210, 'id': 40746, 'nome': 'Enceramento de diagn¢stico por elemento sob implante', 'score': 0.8352}, {'codigo': 3200, 'id': 40694, 'nome': 'Enxerto Pediculado - (por elemento)', 'score': 0.7143}]",,sem_candidato_semantico_confiavel,,,
easy,190,8210,Enceramento de diagnóstico por elemento sob implante,,,,[],[],"[{'codigo': 8210, 'id': 40746, 'nome': 'Enceramento de diagn¢stico por elemento sob implante', 'score': 0.9808}, {'codigo': 8200, 'id': 40745, 'nome': 'Enceramento de diagn¢stico - (por elemento)', 'score': 0.8352}, {'codigo': 3200, 'id': 40694, 'nome': 'Enxerto Pediculado - (por elemento)', 'score': 0.6024}]",,sem_candidato_semantico_confiavel,,,
easy,194,8250,Jig ou Front-Platô,,,,[],[],"[{'codigo': 8250, 'id': 40750, 'nome': 'Jig ou Front-Plat\x93', 'score': 0.9444}, {'codigo': 269, 'id': 40824, 'nome': 'Djuntor palatino', 'score': 0.5294}, {'codigo': 285, 'id': 40840, 'nome': 'Palatina ou arco lingual', 'score': 0.4286}]",,sem_candidato_semantico_confiavel,,,
easy,195,8151,Munhão Universal - CM,,,,[],[],"[{'codigo': 8151, 'id': 40751, 'nome': 'MunhÆo Universal - CM', 'score': 0.9474}, {'codigo': 283, 'id': 40838, 'nome': 'Mentoneira', 'score': 0.4828}, {'codigo': 3160, 'id': 40690, 'nome': 'Cunha Distal ou Proximal', 'score': 0.4651}]",,sem_candidato_semantico_confiavel,,,
easy,196,8270,Núcleo Metal-free estético,,,,[],[],"[{'codigo': 8270, 'id': 40752, 'nome': 'N£cleo Metal-free est\x82tico', 'score': 0.9231}, {'codigo': 8060, 'id': 40728, 'nome': 'Coroa Metal-free - (Cerampress)', 'score': 0.6038}, {'codigo': 8070, 'id': 40729, 'nome': 'Coroa Metal-free - (Inceram)', 'score': 0.6}]",,sem_candidato_semantico_confiavel,,,
easy,197,8260,Núcleo Metálico-fundido,,,,[],[],"[{'codigo': 8260, 'id': 40753, 'nome': 'N£cleo Met lico-fundido', 'score': 0.913}, {'codigo': 8261, 'id': 40890, 'nome': 'N£cleo Met lico fundido bi-partido', 'score': 0.7368}, {'codigo': 2020, 'id': 40654, 'nome': 'Cimenta\x87Æo de N£cleo Met lico Fundido', 'score': 0.7}]",,sem_candidato_semantico_confiavel,,,
easy,200,8300,Placa para Bruxismo Acrílica,,,,[],[],"[{'codigo': 8300, 'id': 40755, 'nome': 'Placa para Bruxismo Acr¡lica', 'score': 0.9643}, {'codigo': 8305, 'id': 40756, 'nome': 'Placa para Bruxismo Mista - (Erkoflex)', 'score': 0.7419}, {'codigo': 8315, 'id': 40873, 'nome': 'Placa para Ortose', 'score': 0.5778}]",,sem_candidato_semantico_confiavel,,,
easy,203,8320,Prótese Parcial Fixa Adesiva Metal-free,,,,[],[],"[{'codigo': 8320, 'id': 40758, 'nome': 'Pr¢tese Parcial Fixa Adesiva Metal-free', 'score': 0.9744}, {'codigo': 8330, 'id': 40759, 'nome': 'Pr¢tese Parcial Fixa Acrilica sob Implante', 'score': 0.642}, {'codigo': 8340, 'id': 40760, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.6353}]",,sem_candidato_semantico_confiavel,,,
easy,204,8330,Prótese Parcial Fixa Acrilica sob Implante,,,,[],[],"[{'codigo': 8330, 'id': 40759, 'nome': 'Pr¢tese Parcial Fixa Acrilica sob Implante', 'score': 0.9762}, {'codigo': 8340, 'id': 40760, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.7045}, {'codigo': 8350, 'id': 40761, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (2 P\x93nticos)', 'score': 0.6966}]",,sem_candidato_semantico_confiavel,,,
easy,205,8340,Prótese Parcial Fixa Metalo-cerâmica - (1 Pôntico),,,,[],[],"[{'codigo': 8340, 'id': 40760, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.9348}, {'codigo': 8350, 'id': 40761, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (2 P\x93nticos)', 'score': 0.9032}, {'codigo': 8360, 'id': 40762, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (1 P\x93ntico)', 'score': 0.8478}]",,sem_candidato_semantico_confiavel,,,
easy,206,8350,Prótese Parcial Fixa Metalo-cerâmica - (2 Pônticos),,,,[],[],"[{'codigo': 8350, 'id': 40761, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (2 P\x93nticos)', 'score': 0.9362}, {'codigo': 8340, 'id': 40760, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.9032}, {'codigo': 8361, 'id': 40763, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (2 P\x93nticos)', 'score': 0.8511}]",,sem_candidato_semantico_confiavel,,,
easy,207,8360,Prótese Parcial Fixa Metalo-plastica - (1 Pôntico),,,,[],[],"[{'codigo': 8360, 'id': 40762, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (1 P\x93ntico)', 'score': 0.9565}, {'codigo': 8361, 'id': 40763, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (2 P\x93nticos)', 'score': 0.9247}, {'codigo': 8340, 'id': 40760, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.8478}]",,sem_candidato_semantico_confiavel,,,
easy,208,8361,Prótese Parcial Fixa Metalo-plastica - (2 Pônticos),,,,[],[],"[{'codigo': 8361, 'id': 40763, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (2 P\x93nticos)', 'score': 0.9574}, {'codigo': 8360, 'id': 40762, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (1 P\x93ntico)', 'score': 0.9247}, {'codigo': 8350, 'id': 40761, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (2 P\x93nticos)', 'score': 0.8511}]",,sem_candidato_semantico_confiavel,,,
easy,209,8370,Prótese Parcial Fixa Provisória - (1 Pôntico),,,,[],[],"[{'codigo': 8370, 'id': 40764, 'nome': 'Pr¢tese Parcial Fixa Provis¢ria - (1 P\x93ntico)', 'score': 0.9268}, {'codigo': 8340, 'id': 40760, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.7356}, {'codigo': 8360, 'id': 40762, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (1 P\x93ntico)', 'score': 0.7356}]",,sem_candidato_semantico_confiavel,,,
easy,210,8380,Prótese Parcial Removível - (Importada) / (por arcada),,,,[],[],"[{'codigo': 8380, 'id': 40765, 'nome': 'Pr¢tese Parcial Remov¡vel - (Importada) / (por arcada)', 'score': 0.9565}, {'codigo': 8390, 'id': 40766, 'nome': 'Pr¢tese Parcial Remov¡vel - (por arcada)', 'score': 0.8293}, {'codigo': 8400, 'id': 40767, 'nome': 'Pr¢tese Parcial Remov¡vel Provis¢ria - (por arcada)', 'score': 0.8172}]",,sem_candidato_semantico_confiavel,,,
easy,211,8390,Prótese Parcial Removível - (por arcada),,,,[],[],"[{'codigo': 8390, 'id': 40766, 'nome': 'Pr¢tese Parcial Remov¡vel - (por arcada)', 'score': 0.9444}, {'codigo': 8380, 'id': 40765, 'nome': 'Pr¢tese Parcial Remov¡vel - (Importada) / (por arcada)', 'score': 0.8293}, {'codigo': 8400, 'id': 40767, 'nome': 'Pr¢tese Parcial Remov¡vel Provis¢ria - (por arcada)', 'score': 0.8193}]",,sem_candidato_semantico_confiavel,,,
