status,nivel_confianca,id_brana,codigo_brana_atual,nome_brana_atual,nroproctab_easy,codconv_easy,nome_easy,metodo_match,divergencias,justificativa
revisar,M?DIA,40602,5070,Faceta em resina direta - (Dentes anteriores),46,5070,Faceta em resina direta - (Dentes anteriores),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40611,5150,Polimento e Acabamento,55,5150,Polimento e Acabamento,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40624,4000,Apicectomia em Incisivos com enxerto leofilizado,68,4000,Apicectomia em Incisivos com enxerto leofilizado,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40626,4020,Apicectomia em Incisivos curetagem apical,70,4020,Apicectomia em Incisivos curetagem apical,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40627,4030,Apicectomia em Molares com enxerto leofilizado,71,4030,Apicectomia em Molares com enxerto leofilizado,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40629,4050,Apicectomia em Molares curetagem apical,73,4050,Apicectomia em Molares curetagem apical,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40633,4090,Clareamento Interno,77,4090,Clareamento Interno,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40636,4120,Pulpotomia,80,4120,Pulpotomia,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40640,4160,Retratamento de Canal - (Incisivos),84,4160,Retratamento de Canal - (Incisivos),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40641,4170,Retratamento de Canal - (Molares com 4 ou mais condutos),85,4170,Retratamento de Canal - (Molares com 4 ou mais condutos),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40642,4180,Retratamento de Canal - (Molares),86,4180,Retratamento de Canal - (Molares),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40646,4220,Tratamento de Canal - (Incisivos),90,4220,Tratamento de Canal - (Incisivos),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40647,4230,Tratamento de Canal - (Molares com mais de 3 condutos),91,4230,Tratamento de Canal - (Molares com mais de 3 condutos),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40648,4240,Tratamento de Canal - (Molares),92,4240,Tratamento de Canal - (Molares),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40661,2090,Curativo,105,2090,Curativo,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40663,2110,Modelo de Estudo - (Superior e Infeiror),107,2110,Modelo de Estudo - (Superior e Infeiror),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40664,2120,Radiografia Bite-Wing - (inter-proximal),108,2120,Radiografia Bite-Wing - (inter-proximal),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40665,2130,Radiografia Oclusal,109,2130,Radiografia Oclusal,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40666,2140,Radiografia Periapical,110,2140,Radiografia Periapical,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
