acao_futura_bloqueada,campos_atuais,campos_preservados,campos_propostos,codconv_easy,codigo_brana_atual,divergencias,id_brana,justificativa,metodo_match,nivel_confianca,nome_brana_atual,nome_easy,nroproctab_easy,status
apply,"{'codigo': 284, 'especialidade': '07', 'nome': 'Ortopedia funcional dos maxilares', 'preco': 0.0, 'simbolo_grafico_legacy_id': 39}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Ortopedia funcional dos maxilares'},,284,[],40839,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Ortopedia funcional dos maxilares,Ortopedia funcional dos maxilares,284,apto
apply,"{'codigo': 285, 'especialidade': '07', 'nome': 'Palatina ou arco lingual', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Palatina ou arco lingual'},,285,[],40840,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Palatina ou arco lingual,Palatina ou arco lingual,285,apto
apply,"{'codigo': 286, 'especialidade': '07', 'nome': 'Placa 7/7', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa 7/7'},,286,[],40841,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa 7/7,Placa 7/7,286,apto
apply,"{'codigo': 287, 'especialidade': '07', 'nome': 'Placa acoplada ao uso de arco extra bucal', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa acoplada ao uso de arco extra bucal'},,287,[],40842,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa acoplada ao uso de arco extra bucal,Placa acoplada ao uso de arco extra bucal,287,apto
apply,"{'codigo': 288, 'especialidade': '07', 'nome': 'Placa ativa com molas', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa ativa com molas'},,288,[],40843,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa ativa com molas,Placa ativa com molas,288,apto
apply,"{'codigo': 292, 'especialidade': '07', 'nome': 'Placa com arco de controle dos caninos', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa com arco de controle dos caninos'},,292,[],40847,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa com arco de controle dos caninos,Placa com arco de controle dos caninos,292,apto
apply,"{'codigo': 293, 'especialidade': '07', 'nome': 'Placa com arco seccionado para uso elasticos', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa com arco seccionado para uso elasticos'},,293,[],40848,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa com arco seccionado para uso elasticos,Placa com arco seccionado para uso elasticos,293,apto
apply,"{'codigo': 294, 'especialidade': '07', 'nome': 'Placa com plano de mordida inclinado', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa com plano de mordida inclinado'},,294,[],40849,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa com plano de mordida inclinado,Placa com plano de mordida inclinado,294,apto
apply,"{'codigo': 295, 'especialidade': '07', 'nome': 'Placa com plano de mordida posterior', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa com plano de mordida posterior'},,295,[],40850,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa com plano de mordida posterior,Placa com plano de mordida posterior,295,apto
apply,"{'codigo': 296, 'especialidade': '07', 'nome': 'Placa com plano reto anterior', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa com plano reto anterior'},,296,[],40851,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa com plano reto anterior,Placa com plano reto anterior,296,apto
apply,"{'codigo': 299, 'especialidade': '07', 'nome': 'Placa de Eschler', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa de Eschler'},,299,[],40854,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa de Eschler,Placa de Eschler,299,apto
apply,"{'codigo': 301, 'especialidade': '07', 'nome': 'Placa de Hawley', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa de Hawley'},,301,[],40856,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa de Hawley,Placa de Hawley,301,apto
apply,"{'codigo': 302, 'especialidade': '07', 'nome': 'Placa de Hawley invertido', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa de Hawley invertido'},,302,[],40857,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa de Hawley invertido,Placa de Hawley invertido,302,apto
apply,"{'codigo': 303, 'especialidade': '07', 'nome': 'Placa de Mills', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa de Mills'},,303,[],40858,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa de Mills,Placa de Mills,303,apto
apply,"{'codigo': 305, 'especialidade': '07', 'nome': 'Placa de Roberts', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa de Roberts'},,305,[],40860,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa de Roberts,Placa de Roberts,305,apto
apply,"{'codigo': 308, 'especialidade': '07', 'nome': 'Placa labial ativa', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa labial ativa'},,308,[],40863,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Placa labial ativa,Placa labial ativa,308,apto
apply,"{'codigo': 311, 'especialidade': '07', 'nome': 'Planas Compostas', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Planas Compostas'},,311,[],40866,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Planas Compostas,Planas Compostas,311,apto
apply,"{'codigo': 312, 'especialidade': '07', 'nome': 'Planas Simples', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Planas Simples'},,312,[],40867,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Planas Simples,Planas Simples,312,apto
apply,"{'codigo': 314, 'especialidade': '07', 'nome': 'Spling Retainer 3/3 4/4', 'preco': 0.0, 'simbolo_grafico_legacy_id': 39}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Spling Retainer 3/3 4/4'},,314,[],40869,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Spling Retainer 3/3 4/4,Spling Retainer 3/3 4/4,314,apto
apply,"{'codigo': 315, 'especialidade': '07', 'nome': 'Twin Black', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Twin Black'},,315,[],40870,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + NROPROCTAB,ALTA,Twin Black,Twin Black,315,apto
