acao_futura_bloqueada,campos_atuais,campos_preservados,campos_propostos,candidatos_brana_por_codigo,candidatos_brana_por_nome,candidatos_easy_dental,candidatos_por_similaridade,codconv,codconv_easy,codigo,codigo_brana_atual,divergencias,especialidade,id,id_brana,justificativa,metodo_match,motivo_bloqueio,nivel_confianca,nome,nome_brana_atual,nome_easy,nroproctab,nroproctab_easy,posicao_relativa,preco,simbolo,status,tipo
apply,"{'codigo': 8110, 'especialidade': '02', 'nome': 'Coroa Metal-free sob implante - (Inceram)', 'preco': 0.0, 'simbolo_grafico_legacy_id': 1}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Coroa Metal-free sob implante - (Inceram)'},,,,,,8110,,8110,['codigo_nro'],,,40733,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Coroa Metal-free sob implante - (Inceram),Coroa Metal-free sob implante - (Inceram),,177,,,,revisar,medio
apply,"{'codigo': 8120, 'especialidade': '02', 'nome': 'Coroa Metal-free sob implante - (Procera)', 'preco': 0.0, 'simbolo_grafico_legacy_id': 1}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Coroa Metal-free sob implante - (Procera)'},,,,,,8120,,8120,['codigo_nro'],,,40734,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Coroa Metal-free sob implante - (Procera),Coroa Metal-free sob implante - (Procera),,178,,,,revisar,medio
apply,"{'codigo': 8130, 'especialidade': '02', 'nome': 'Coroa Metal-free sob implante - (Zirconia; Sistema CAD/CAM)', 'preco': 0.0, 'simbolo_grafico_legacy_id': 1}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Coroa Metal-free sob implante - (Zirconia; Sistema CAD/CAM)'},,,,,,8130,,8130,['codigo_nro'],,,40735,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Coroa Metal-free sob implante - (Zirconia; Sistema CAD/CAM),Coroa Metal-free sob implante - (Zirconia; Sistema CAD/CAM),,179,,,,revisar,medio
apply,"{'codigo': 8500, 'especialidade': '02', 'nome': 'E-MAX - Lente de contato', 'preco': 0.0, 'simbolo_grafico_legacy_id': 39}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'E-MAX - Lente de contato'},,,,,,8500,,8500,['codigo_nro'],,,40743,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,E-MAX - Lente de contato,E-MAX - Lente de contato,,187,,,,revisar,medio
apply,"{'codigo': 8220, 'especialidade': '01', 'nome': 'Faceta em Porcelana', 'preco': 0.0, 'simbolo_grafico_legacy_id': 39}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Faceta em Porcelana'},,,,,,8220,,8220,['codigo_nro'],,,40747,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Faceta em Porcelana,Faceta em Porcelana,,191,,,,revisar,medio
apply,"{'codigo': 8230, 'especialidade': '01', 'nome': 'Faceta em Resina Acrilica', 'preco': 0.0, 'simbolo_grafico_legacy_id': 39}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Faceta em Resina Acrilica'},,,,,,8230,,8230,['codigo_nro'],,,40748,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Faceta em Resina Acrilica,Faceta em Resina Acrilica,,192,,,,revisar,medio
apply,"{'codigo': 8240, 'especialidade': '02', 'nome': 'Guia Cirurgico', 'preco': 0.0, 'simbolo_grafico_legacy_id': 45}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Guia Cirurgico'},,,,,,8240,,8240,['codigo_nro'],,,40749,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Guia Cirurgico,Guia Cirurgico,,193,,,,revisar,medio
apply,"{'codigo': 8290, 'especialidade': '07', 'nome': 'Placa de mordida miorrelaxante', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa de mordida miorrelaxante'},,,,,,8290,,8290,['codigo_nro'],,,40754,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Placa de mordida miorrelaxante,Placa de mordida miorrelaxante,,199,,,,revisar,medio
apply,"{'codigo': 8305, 'especialidade': '07', 'nome': 'Placa para Bruxismo Mista - (Erkoflex)', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa para Bruxismo Mista - (Erkoflex)'},,,,,,8305,,8305,['codigo_nro'],,,40756,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Placa para Bruxismo Mista - (Erkoflex),Placa para Bruxismo Mista - (Erkoflex),,201,,,,revisar,medio
apply,"{'codigo': 8310, 'especialidade': '07', 'nome': 'Placa para Clareamento', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa para Clareamento'},,,,,,8310,,8310,['codigo_nro'],,,40757,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Placa para Clareamento,Placa para Clareamento,,202,,,,revisar,medio
apply,"{'codigo': 8291, 'especialidade': '07', 'nome': 'Protetor bucal Playsafe', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Protetor bucal Playsafe'},,,,,,8291,,8291,['codigo_nro'],,,40771,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Protetor bucal Playsafe,Protetor bucal Playsafe,,216,,,,revisar,medio
apply,"{'codigo': 8315, 'especialidade': '07', 'nome': 'Placa para Ortose', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Placa para Ortose'},,,,,,8315,,8315,['codigo_nro'],,,40873,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Placa para Ortose,Placa para Ortose,,318,,,,revisar,medio
apply,"{'codigo': 9000, 'especialidade': '14', 'nome': 'Micro-agulhamento (Derma Roller)', 'preco': 0.0, 'simbolo_grafico_legacy_id': 10}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Micro-agulhamento (Derma Roller)'},,,,,,9000,,9000,['codigo_nro'],,,40874,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Micro-agulhamento (Derma Roller),Micro-agulhamento (Derma Roller),,319,,,,revisar,medio
apply,"{'codigo': 8292, 'especialidade': '07', 'nome': 'Protetor bucal Playsafe Personalizado', 'preco': 0.0, 'simbolo_grafico_legacy_id': 37}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Protetor bucal Playsafe Personalizado'},,,,,,8292,,8292,['codigo_nro'],,,40875,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Protetor bucal Playsafe Personalizado,Protetor bucal Playsafe Personalizado,,320,,,,revisar,medio
apply,"{'codigo': 7050, 'especialidade': '01', 'nome': 'Levanto de seio maxilar', 'preco': 0.0, 'simbolo_grafico_legacy_id': 25}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Levanto de seio maxilar'},,,,,,7050,,7050,['codigo_nro'],,,40876,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Levanto de seio maxilar,Levanto de seio maxilar,,321,,,,revisar,medio
apply,"{'codigo': 9010, 'especialidade': '14', 'nome': 'Botox', 'preco': 0.0, 'simbolo_grafico_legacy_id': 43}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Botox'},,,,,,9010,,9010,['codigo_nro'],,,40877,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Botox,Botox,,322,,,,revisar,medio
apply,"{'codigo': 9020, 'especialidade': '14', 'nome': 'Preenchimento', 'preco': 0.0, 'simbolo_grafico_legacy_id': 10}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Preenchimento'},,,,,,9020,,9020,['codigo_nro'],,,40879,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Preenchimento,Preenchimento,,324,,,,revisar,medio
apply,"{'codigo': 9030, 'especialidade': '14', 'nome': 'Lipo de papada', 'preco': 0.0, 'simbolo_grafico_legacy_id': 45}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Lipo de papada'},,,,,,9030,,9030,['codigo_nro'],,,40882,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Lipo de papada,Lipo de papada,,327,,,,revisar,medio
apply,"{'codigo': 9050, 'especialidade': '14', 'nome': 'Bichectomia', 'preco': 0.0, 'simbolo_grafico_legacy_id': 45}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Bichectomia'},,,,,,9050,,9050,['codigo_nro'],,,40885,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Bichectomia,Bichectomia,,330,,,,revisar,medio
apply,"{'codigo': 7023, 'especialidade': None, 'nome': 'Implante Cone Morse + Enxerto', 'preco': 0.0, 'simbolo_grafico_legacy_id': 9}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Implante Cone Morse + Enxerto'},,,,,,7023,,7023,['codigo_nro'],,,40887,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Implante Cone Morse + Enxerto,Implante Cone Morse + Enxerto,,332,,,,revisar,medio
apply,"{'codigo': 8482, 'especialidade': '01', 'nome': 'E-MAX - Jaqueta pura em dissilicato', 'preco': 0.0, 'simbolo_grafico_legacy_id': 1}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'E-MAX - Jaqueta pura em dissilicato'},,,,,,8482,,8482,['codigo_nro'],,,40888,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,E-MAX - Jaqueta pura em dissilicato,E-MAX - Jaqueta pura em dissilicato,,333,,,,revisar,medio
apply,"{'codigo': 2111, 'especialidade': '14', 'nome': 'Foto extra-oral', 'preco': 0.0, 'simbolo_grafico_legacy_id': 43}","['id', 'tabela_id', 'codigo', 'procedimento_generico_id', 'materiais_vinculados', 'fases_vinculadas', 'historicos', 'chaves_estrangeiras']",{'nome': 'Foto extra-oral'},,,,,,2111,,2111,['codigo_nro'],,,40889,nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV,nome_exato + CODCONV,,M?DIA,,Foto extra-oral,Foto extra-oral,,334,,,,revisar,medio
,,,,[],[],,"[{'codigo': 6000, 'id': 40557, 'nome': 'Alveoloplastia ou alveolotomia - (at\x82 3 elementos)', 'score': 0.9783}, {'codigo': 6010, 'id': 40558, 'nome': 'Alveoloplastica ou alveolotomia - (por sextante)', 'score': 0.7556}, {'codigo': 3280, 'id': 40702, 'nome': 'Gengivectomia ou Gengivoplastia - (por elemento)', 'score': 0.4889}]",6000,,,,,,,,,,sem_candidato_semantico_confiavel,,Alveoloplastia ou alveolotomia - (até 3 elementos),,,1,,,,,,easy
,,,,[],[],,"[{'codigo': 6020, 'id': 40559, 'nome': 'Bi¢psia', 'score': 0.8571}, {'codigo': 3080, 'id': 40682, 'nome': 'Bridectomia', 'score': 0.4444}, {'codigo': 9050, 'id': 40885, 'nome': 'Bichectomia', 'score': 0.4444}]",6020,,,,,,,,,,sem_candidato_semantico_confiavel,,Biópsia,,,3,,,,,,easy
,,,,[],[],,"[{'codigo': 6030, 'id': 40560, 'nome': 'Cirurgia de Hipertrofia de L bio', 'score': 0.9688}, {'codigo': 6130, 'id': 40570, 'nome': 'Cirurgia explorat¢ria', 'score': 0.6038}, {'codigo': 6040, 'id': 40561, 'nome': 'Cirurgia para Cisto de Desenvolvimento', 'score': 0.5714}]",6030,,,,,,,,,,sem_candidato_semantico_confiavel,,Cirurgia de Hipertrofia de Lábio,,,4,,,,,,easy
,,,,[],[],,"[{'codigo': 6090, 'id': 40566, 'nome': 'Ciurgia para t¢rus mandibular unilateral', 'score': 0.975}, {'codigo': 6080, 'id': 40565, 'nome': 'Ciurgia para torus mandibular bilateral', 'score': 0.9367}, {'codigo': 6070, 'id': 40564, 'nome': 'Cirurgia para torus palatino unilateral', 'score': 0.8101}]",6090,,,,,,,,,,sem_candidato_semantico_confiavel,,Ciurgia para tórus mandibular unilateral,,,10,,,,,,easy
,,,,[],[],,"[{'codigo': 6110, 'id': 40568, 'nome': 'Corre\x87Æo de bridas musculares', 'score': 0.931}, {'codigo': 4240, 'id': 40648, 'nome': 'Tratamento de Canal - (Molares)', 'score': 0.5357}, {'codigo': 4180, 'id': 40642, 'nome': 'Retratamento de Canal - (Molares)', 'score': 0.5172}]",6110,,,,,,,,,,sem_candidato_semantico_confiavel,,Correção de bridas musculares,,,12,,,,,,easy
,,,,[],[],,"[{'codigo': 6130, 'id': 40570, 'nome': 'Cirurgia explorat¢ria', 'score': 0.9524}, {'codigo': 3120, 'id': 40686, 'nome': 'Cirurgia para Rizectomia', 'score': 0.6667}, {'codigo': 6050, 'id': 40562, 'nome': 'Cirurgia para Microstomia', 'score': 0.6522}]",6130,,,,,,,,,,sem_candidato_semantico_confiavel,,Cirurgia exploratória,,,14,,,,,,easy
,,,,[],[],,"[{'codigo': 6140, 'id': 40571, 'nome': 'ExcisÆo de gl\x83ndula par¢tida', 'score': 0.8929}, {'codigo': 6160, 'id': 40573, 'nome': 'ExcisÆo de gl\x83ndula submandibular', 'score': 0.6557}, {'codigo': 6150, 'id': 40572, 'nome': 'ExcisÆo de gl\x83ndula sublingual', 'score': 0.6552}]",6140,,,,,,,,,,sem_candidato_semantico_confiavel,,Excisão de glândula parótida,,,15,,,,,,easy
,,,,[],[],,"[{'codigo': 6150, 'id': 40572, 'nome': 'ExcisÆo de gl\x83ndula sublingual', 'score': 0.9333}, {'codigo': 6160, 'id': 40573, 'nome': 'ExcisÆo de gl\x83ndula submandibular', 'score': 0.7302}, {'codigo': 6140, 'id': 40571, 'nome': 'ExcisÆo de gl\x83ndula par¢tida', 'score': 0.6897}]",6150,,,,,,,,,,sem_candidato_semantico_confiavel,,Excisão de glândula sublingual,,,16,,,,,,easy
,,,,[],[],,"[{'codigo': 6160, 'id': 40573, 'nome': 'ExcisÆo de gl\x83ndula submandibular', 'score': 0.9394}, {'codigo': 6150, 'id': 40572, 'nome': 'ExcisÆo de gl\x83ndula sublingual', 'score': 0.7302}, {'codigo': 6140, 'id': 40571, 'nome': 'ExcisÆo de gl\x83ndula par¢tida', 'score': 0.6557}]",6160,,,,,,,,,,sem_candidato_semantico_confiavel,,Excisão de glândula submandibular,,,17,,,,,,easy
,,,,[],[],,"[{'codigo': 6170, 'id': 40574, 'nome': 'ExcisÆo de Mucocele', 'score': 0.9474}, {'codigo': 6180, 'id': 40575, 'nome': 'ExcisÆo de r\x83nula', 'score': 0.6667}, {'codigo': 6140, 'id': 40571, 'nome': 'ExcisÆo de gl\x83ndula par¢tida', 'score': 0.5106}]",6170,,,,,,,,,,sem_candidato_semantico_confiavel,,Excisão de Mucocele,,,18,,,,,,easy
,,,,[],[],,"[{'codigo': 6180, 'id': 40575, 'nome': 'ExcisÆo de r\x83nula', 'score': 0.8824}, {'codigo': 6170, 'id': 40574, 'nome': 'ExcisÆo de Mucocele', 'score': 0.6667}, {'codigo': 6140, 'id': 40571, 'nome': 'ExcisÆo de gl\x83ndula par¢tida', 'score': 0.6222}]",6180,,,,,,,,,,sem_candidato_semantico_confiavel,,Excisão de rânula,,,19,,,,,,easy
,,,,[],[],,"[{'codigo': 6190, 'id': 40576, 'nome': 'ExcisÆo de tumores odontog\x88nicos at\x82 3 cm', 'score': 0.9268}, {'codigo': 6170, 'id': 40574, 'nome': 'ExcisÆo de Mucocele', 'score': 0.4667}, {'codigo': 336, 'id': 40891, 'nome': 'Remo\x87Æo de aparelho ortodontico fixo.', 'score': 0.4416}]",6190,,,,,,,,,,sem_candidato_semantico_confiavel,,Excisão de tumores odontogênicos até 3 cm,,,20,,,,,,easy
,,,,[],[],,"[{'codigo': 6200, 'id': 40577, 'nome': 'Exodontia de dec¡duos', 'score': 0.9524}, {'codigo': 6210, 'id': 40578, 'nome': 'Exodontia de incluso', 'score': 0.7805}, {'codigo': 6250, 'id': 40582, 'nome': 'Exodontia de semi-incluso', 'score': 0.7391}]",6200,,,,,,,,,,sem_candidato_semantico_confiavel,,Exodontia de decíduos,,,21,,,,,,easy
,,,,[],[],,"[{'codigo': 6290, 'id': 40586, 'nome': 'Fraturas alv\x82dio-dent rias - redu\x87Æo cruenta', 'score': 0.9048}, {'codigo': 290, 'id': 40845, 'nome': 'Placa com arco de conten\x87Æo cont¡nua', 'score': 0.4359}, {'codigo': 3000, 'id': 40674, 'nome': 'Abertura de implante - (Giro de retalho)', 'score': 0.4359}]",6290,,,,,,,,,,sem_candidato_semantico_confiavel,,Fraturas alvédio-dentárias - redução cruenta,,,30,,,,,,easy
,,,,[],[],,"[{'codigo': 6300, 'id': 40587, 'nome': 'Marzupializa\x87Æo de cisto', 'score': 0.9167}, {'codigo': 1000, 'id': 40712, 'nome': 'Aplica\x87Æo de Cariost tico - (sessÆo)', 'score': 0.5357}, {'codigo': 5090, 'id': 40604, 'nome': 'Imobiliza\x87Æo dent ria (esplintagem)', 'score': 0.4912}]",6300,,,,,,,,,,sem_candidato_semantico_confiavel,,Marzupialização de cisto,,,31,,,,,,easy
,,,,[],[],,"[{'codigo': 6310, 'id': 40588, 'nome': 'Reconstru\x87Æo parcial do l bio traumatizado', 'score': 0.9286}, {'codigo': 6320, 'id': 40589, 'nome': 'Reconstru\x87Æo total do l bio traumatizado', 'score': 0.8293}, {'codigo': 8390, 'id': 40766, 'nome': 'Pr¢tese Parcial Remov¡vel - (por arcada)', 'score': 0.4872}]",6310,,,,,,,,,,sem_candidato_semantico_confiavel,,Reconstrução parcial do lábio traumatizado,,,32,,,,,,easy
,,,,[],[],,"[{'codigo': 6320, 'id': 40589, 'nome': 'Reconstru\x87Æo total do l bio traumatizado', 'score': 0.925}, {'codigo': 6310, 'id': 40588, 'nome': 'Reconstru\x87Æo parcial do l bio traumatizado', 'score': 0.8293}, {'codigo': 8420, 'id': 40769, 'nome': 'Pr¢tese Total - (por arcada)', 'score': 0.4688}]",6320,,,,,,,,,,sem_candidato_semantico_confiavel,,Reconstrução total do lábio traumatizado,,,33,,,,,,easy
,,,,[],[],,"[{'codigo': 6330, 'id': 40590, 'nome': 'Suturas m£ltiplas da face ou l bio', 'score': 0.9412}, {'codigo': 6340, 'id': 40591, 'nome': 'Suturas simples da face ou l bio', 'score': 0.8485}, {'codigo': 5210, 'id': 40617, 'nome': 'Restaura\x87Æo em Resina Direta - (1 Face)', 'score': 0.4638}]",6330,,,,,,,,,,sem_candidato_semantico_confiavel,,Suturas múltiplas da face ou lábio,,,34,,,,,,easy
,,,,[],[],,"[{'codigo': 6340, 'id': 40591, 'nome': 'Suturas simples da face ou l bio', 'score': 0.9688}, {'codigo': 6330, 'id': 40590, 'nome': 'Suturas m£ltiplas da face ou l bio', 'score': 0.8485}, {'codigo': 6270, 'id': 40584, 'nome': 'Exodontia simples - (Anteriores)', 'score': 0.5}]",6340,,,,,,,,,,sem_candidato_semantico_confiavel,,Suturas simples da face ou lábio,,,35,,,,,,easy
,,,,[],[],,"[{'codigo': 6370, 'id': 40594, 'nome': 'Tratamento cir£rgico do l bio leporino', 'score': 0.9474}, {'codigo': 4200, 'id': 40644, 'nome': 'Tratamento cirurgico de lesÆo endo-perio - (Curetagem)', 'score': 0.6136}, {'codigo': 4210, 'id': 40645, 'nome': 'Tratamento cirurgico de lesÆo endo-perio com enxerto leofilizado', 'score': 0.6078}]",6370,,,,,,,,,,sem_candidato_semantico_confiavel,,Tratamento cirúrgico do lábio leporino,,,38,,,,,,easy
,,,,[],[],,"[{'codigo': 5000, 'id': 40595, 'nome': 'Adequa\x87Æo de meio bucal', 'score': 0.913}, {'codigo': 4100, 'id': 40634, 'nome': 'Desobtura\x87Æo de canal', 'score': 0.5455}, {'codigo': 7050, 'id': 40876, 'nome': 'Levanto de seio maxilar', 'score': 0.5217}]",5000,,,,,,,,,,sem_candidato_semantico_confiavel,,Adequação de meio bucal,,,39,,,,,,easy
,,,,[],[],,"[{'codigo': 5010, 'id': 40596, 'nome': 'Ajuste oclusal - (por sessÆo)', 'score': 0.96}, {'codigo': 3320, 'id': 40706, 'nome': 'Manuten\x87Æo Periodontal - (por sessÆo)', 'score': 0.6207}, {'codigo': 1020, 'id': 40714, 'nome': 'Aplica\x87Æo de Selnate Oclusa Invasivo - (por elemento)', 'score': 0.4865}]",5010,,,,,,,,,,sem_candidato_semantico_confiavel,,Ajuste oclusal - (por sessão),,,40,,,,,,easy
,,,,[],[],,"[{'codigo': 5060, 'id': 40601, 'nome': 'Dessensibiliza\x87Æo dent ria - (por elemento)', 'score': 0.9231}, {'codigo': 3280, 'id': 40702, 'nome': 'Gengivectomia ou Gengivoplastia - (por elemento)', 'score': 0.6024}, {'codigo': 5090, 'id': 40604, 'nome': 'Imobiliza\x87Æo dent ria (esplintagem)', 'score': 0.5833}]",5060,,,,,,,,,,sem_candidato_semantico_confiavel,,Dessensibilização dentária - (por elemento),,,45,,,,,,easy
,,,,[],[],,"[{'codigo': 5080, 'id': 40603, 'nome': 'Imobiliza\x87Æo dent ria com resina fotopolimeriz vel', 'score': 0.92}, {'codigo': 5090, 'id': 40604, 'nome': 'Imobiliza\x87Æo dent ria (esplintagem)', 'score': 0.6024}, {'codigo': 5060, 'id': 40601, 'nome': 'Dessensibiliza\x87Æo dent ria - (por elemento)', 'score': 0.5169}]",5080,,,,,,,,,,sem_candidato_semantico_confiavel,,Imobilização dentária com resina fotopolimerizável,,,47,,,,,,easy
,,,,[],[],,"[{'codigo': 5090, 'id': 40604, 'nome': 'Imobiliza\x87Æo dent ria (esplintagem)', 'score': 0.9091}, {'codigo': 5080, 'id': 40603, 'nome': 'Imobiliza\x87Æo dent ria com resina fotopolimeriz vel', 'score': 0.6024}, {'codigo': 5060, 'id': 40601, 'nome': 'Dessensibiliza\x87Æo dent ria - (por elemento)', 'score': 0.5833}]",5090,,,,,,,,,,sem_candidato_semantico_confiavel,,Imobilização dentária (esplintagem),,,48,,,,,,easy
,,,,[],[],,"[{'codigo': 5121, 'id': 40605, 'nome': 'N£cleo de preenchimento', 'score': 0.9565}, {'codigo': 5110, 'id': 40607, 'nome': 'N£cleo de preenchimento em resina', 'score': 0.7857}, {'codigo': 9020, 'id': 40879, 'nome': 'Preenchimento', 'score': 0.7222}]",5121,,,,,,,,,,sem_candidato_semantico_confiavel,,Núcleo de preenchimento,,,49,,,,,,easy
,,,,[],[],,"[{'codigo': 5100, 'id': 40606, 'nome': 'N£cleo de preenchimento em ion\x93metro de vidro', 'score': 0.9556}, {'codigo': 5110, 'id': 40607, 'nome': 'N£cleo de preenchimento em resina', 'score': 0.7179}, {'codigo': 5121, 'id': 40605, 'nome': 'N£cleo de preenchimento', 'score': 0.6471}]",5100,,,,,,,,,,sem_candidato_semantico_confiavel,,Núcleo de preenchimento em ionômetro de vidro,,,50,,,,,,easy
,,,,[],[],,"[{'codigo': 5110, 'id': 40607, 'nome': 'N£cleo de preenchimento em resina', 'score': 0.9697}, {'codigo': 5121, 'id': 40605, 'nome': 'N£cleo de preenchimento', 'score': 0.7857}, {'codigo': 5100, 'id': 40606, 'nome': 'N£cleo de preenchimento em ion\x93metro de vidro', 'score': 0.7436}]",5110,,,,,,,,,,sem_candidato_semantico_confiavel,,Núcleo de preenchimento em resina,,,51,,,,,,easy
,,,,[],[],,"[{'codigo': 5120, 'id': 40608, 'nome': 'N£cleo fibra de vidro', 'score': 0.9524}, {'codigo': 5100, 'id': 40606, 'nome': 'N£cleo de preenchimento em ion\x93metro de vidro', 'score': 0.5152}, {'codigo': 8270, 'id': 40752, 'nome': 'N£cleo Metal-free est\x82tico', 'score': 0.5106}]",5120,,,,,,,,,,sem_candidato_semantico_confiavel,,Núcleo fibra de vidro,,,52,,,,,,easy
,,,,[],[],,"[{'codigo': 5130, 'id': 40609, 'nome': 'N£cleo met lico pr\x82-fabricado', 'score': 0.8966}, {'codigo': 8260, 'id': 40753, 'nome': 'N£cleo Met lico-fundido', 'score': 0.6923}, {'codigo': 8261, 'id': 40890, 'nome': 'N£cleo Met lico fundido bi-partido', 'score': 0.5714}]",5130,,,,,,,,,,sem_candidato_semantico_confiavel,,Núcleo metálico pré-fabricado,,,53,,,,,,easy
