linha_csv,codigo_csv,nome_csv,especialidade_csv,preco_csv,nroproctab_sql,codconv_sql,descricao_sql,especialidade_sql,preco_sql,codigo_brana,nome_brana,especialidade_brana,preco_brana,codigo_significado,classe_csv_sql,classe_csv_brana,nivel_confian?a_anterior,nivel_confian?a_final,justificativa
96,,Placa de Eschler,Ortodontia,"0,00",299,,Placa de Eschler,7,0.0,299,Placa de Eschler,07,0.0,vazio,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
97,,Placa com arco de contenção contínua,Ortodontia,"0,00",290,,Placa com arco de contenção contínua,7,0.0,,,,,vazio,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
98,1000,Aplicação de Cariostático - (sessão),Prevenção,"0,00",156,1000,Aplicação de Cariostático - (sessão),8,0.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
99,1010,Aplicação de Flúor Verniz - (por elemento),Prevenção,"200,00",157,1010,Aplicação de Flúor Verniz - (por elemento),8,200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
100,1020,Aplicação de Selnate Oclusa Invasivo - (por elemento),Prevenção,"200,00",158,1020,Aplicação de Selnate Oclusa Invasivo - (por elemento),8,200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
101,1030,Aplicação Tópica de Flúor,Prevenção,"350,00",159,1030,Aplicação Tópica de Flúor,8,350.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
102,1040,Controle da Placa Bacteriana - (por sessão),Prevenção,"250,00",160,1040,Controle da Placa Bacteriana - (por sessão),8,250.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
103,1050,Instrução de Higiene Oral - (I.H.O.),Prevenção,"250,00",161,1050,Instrução de Higiene Oral - (I.H.O.),8,250.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
104,1060,Profilaxia - (Polimento com taça de borracha),Prevenção,"350,00",162,1060,Profilaxia - (Polimento com taça de borracha),8,350.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
105,1070,Profilaxia - (Ultrason e Jato de Bicarbonato),Prevenção,"350,00",163,1070,Profilaxia - (Ultrason e Jato de Bicarbonato),8,350.0,1070,Profilaxia - (Ultrason e Jato de Bicarbonato),08,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
106,1080,Teste de fluxo salivar,Prevenção,"0,00",164,1080,Teste de fluxo salivar,8,0.0,1080,Teste de fluxo salivar,08,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
107,1090,Teste de Risco de Cárie,Prevenção,"0,00",165,1090,Teste de Risco de Cárie,8,0.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
108,2000,Cimentação de Coroa Total Definitiva,Gerais,"150,00",96,2000,Cimentação de Coroa Total Definitiva,5,150.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
109,2010,Cimentação de Coroa Total Provisória,Gerais,"150,00",97,2010,Cimentação de Coroa Total Provisória,5,150.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
110,2011,Cimentação adesiva,Gerais,"200,00",331,2011,Cimentação adesiva,5,200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
111,2020,Cimentação de Núcleo Metálico Fundido,Gerais,"150,00",98,2020,Cimentação de Núcleo Metálico Fundido,5,150.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
112,2030,Cimentação de Prótese Parcial Fixa,Gerais,"300,00",99,2030,Cimentação de Prótese Parcial Fixa,5,300.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
113,2040,Consulta de adaptação Psicológica,Gerais,"110,00",100,2040,Consulta de adaptação Psicológica,5,110.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
114,2050,Consulta de Emergência,Gerais,"450,00",101,2050,Consulta de Emergência,5,450.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
115,2060,"Consulta de Emergência - (Sábado, Domingo e Feriado)",Gerais,"450,00",102,2060,"Consulta de Emergência - (Sábado, Domingo e Feriado)",5,450.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
116,2070,Consulta de Emergência Noturna - (22:00 às 06:00 hs),Gerais,"450,00",103,2070,Consulta de Emergência Noturna - (22:00 às 06:00 hs),5,450.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
117,2080,Consulta Inicial para Exame clínico,Gerais,"350,00",104,2080,Consulta Inicial para Exame clínico,5,350.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
118,2081,Consulta de Reavaliação Clínica,Gerais,"350,00",325,2081,Consulta de Reavaliação Clínica,5,350.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
119,2090,Curativo,Gerais,"100,00",105,2090,Curativo,5,100.0,2090,Curativo,05,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
120,2100,Exame para Perícia Inicial e Final,Gerais,"150,00",106,2100,Exame para Perícia Inicial e Final,5,150.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
121,2110,Modelo de Estudo - (Superior e Infeiror),Gerais,"110,00",107,2110,Modelo de Estudo - (Superior e Infeiror),5,110.0,2110,Modelo de Estudo - (Superior e Infeiror),07,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
122,2111,Foto extra-oral,Gerais,"0,00",334,2111,Foto extra-oral,5,0.0,2111,Foto extra-oral,14,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
123,2120,Radiografia Bite-Wing - (inter-proximal),Gerais,"35,00",108,2120,Radiografia Bite-Wing - (inter-proximal),5,35.0,2120,Radiografia Bite-Wing - (inter-proximal),11,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
124,2130,Radiografia Oclusal,Gerais,"150,00",109,2130,Radiografia Oclusal,5,150.0,2130,Radiografia Oclusal,11,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
125,2140,Radiografia Periapical,Gerais,"35,00",110,2140,Radiografia Periapical,5,35.0,2140,Radiografia Periapical,11,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
126,3000,Abertura de implante - (Giro de retalho),Periodontia,"300,00",118,3000,Abertura de implante - (Giro de retalho),4,300.0,3000,Abertura de implante - (Giro de retalho),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
127,3010,Abertura de implante - (Osteotomia),Periodontia,"300,00",119,3010,Abertura de implante - (Osteotomia),4,300.0,3010,Abertura de implante - (Osteotomia),06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
128,3020,Abertura de implante - (Plastia),Periodontia,"200,00",120,3020,Abertura de implante - (Plastia),4,200.0,3020,Abertura de implante - (Plastia),06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
129,3030,Abertura de implante mand. - (Enxerto Livre),Periodontia,"500,00",121,3030,Abertura de implante mand. - (Enxerto Livre),4,500.0,3030,Abertura de implante mand. - (Enxerto Livre),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
130,3040,Abertura de implante mand. - (Osteotomia e Livre),Periodontia,"627,00",122,3040,Abertura de implante mand. - (Osteotomia e Livre),4,627.0,3040,Abertura de implante mand. - (Osteotomia e Livre),06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
131,3050,Aumento de Coroa Clínica - (Osteotomia e deslize apical),Periodontia,"450,00",123,3050,Aumento de Coroa Clínica - (Osteotomia e deslize apical),4,450.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
132,3060,Aumento de Coroa Clínica - (Osteotomia),Periodontia,"315,00",124,3060,Aumento de Coroa Clínica - (Osteotomia),4,315.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
133,3070,Aumento de Coroa Clínica - (Plastia),Periodontia,"200,00",125,3070,Aumento de Coroa Clínica - (Plastia),4,200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
134,3080,Bridectomia,Periodontia,"380,00",126,3080,Bridectomia,4,380.0,3080,Bridectomia,04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
135,3090,Cirurgia para colagem de botão Ortodôntico,Periodontia,"600,00",127,3090,Cirurgia para colagem de botão Ortodôntico,4,600.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
136,3100,Cirurgia para colagem de botão Ortodôntico com osteotomia,Periodontia,"600,00",128,3100,Cirurgia para colagem de botão Ortodôntico com osteotomia,4,600.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
137,3110,Cirurgia para Odonto-secção - (por elemento),Periodontia,"350,00",129,3110,Cirurgia para Odonto-secção - (por elemento),4,350.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
138,3120,Cirurgia para Rizectomia,Periodontia,"350,00",130,3120,Cirurgia para Rizectomia,4,350.0,3120,Cirurgia para Rizectomia,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
139,3130,Enxerto de conjuntivo / tunelização,Periodontia,"1.500,00",131,3130,Enxerto de conjuntivo / tunelização,4,1500.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
140,3140,Cirurgia Periodontal a retalho - (1 elemento),Periodontia,"500,00",132,3140,Cirurgia Periodontal a retalho - (1 elemento),4,500.0,3140,Cirurgia Periodontal a retalho - (1 elemento),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
141,3150,Cirurgia Periodontal a retalho - (por segmento),Periodontia,"500,00",133,3150,Cirurgia Periodontal a retalho - (por segmento),4,500.0,3150,Cirurgia Periodontal a retalho - (por segmento),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
142,3160,Cunha Distal ou Proximal,Periodontia,"250,00",134,3160,Cunha Distal ou Proximal,4,250.0,3160,Cunha Distal ou Proximal,01,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
143,3170,Enxerto de Tecido Conjuntivo,Periodontia,"1.500,00",135,3170,Enxerto de Tecido Conjuntivo,4,1500.0,3170,Enxerto de Tecido Conjuntivo,04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
144,3180,Enxerto Gengival Livre,Periodontia,"1.500,00",136,3180,Enxerto Gengival Livre,4,1500.0,3180,Enxerto Gengival Livre,04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
145,3190,Enxerto Osseo RTG - (Regeneração Tecidual Guiada),Periodontia,"880,00",137,3190,Enxerto Osseo RTG - (Regeneração Tecidual Guiada),4,880.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
146,3200,Enxerto Pediculado - (por elemento),Periodontia,"350,00",138,3200,Enxerto Pediculado - (por elemento),4,350.0,3200,Enxerto Pediculado - (por elemento),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
147,3210,Enxerto por Tracionamento de Vestibulo - (por elemento),Periodontia,"250,00",139,3210,Enxerto por Tracionamento de Vestibulo - (por elemento),4,250.0,3210,Enxerto por Tracionamento de Vestibulo - (por elemento),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
148,3220,Enxerto por Tracionamento de Vestibulo - (por segmento),Periodontia,"450,00",140,3220,Enxerto por Tracionamento de Vestibulo - (por segmento),4,450.0,3220,Enxerto por Tracionamento de Vestibulo - (por segmento),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
149,3230,Frenectomia labial inferior,Periodontia,"750,00",141,3230,Frenectomia labial inferior,4,750.0,3230,Frenectomia labial inferior,04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
150,3240,Frenectomia labial superior,Periodontia,"750,00",142,3240,Frenectomia labial superior,4,750.0,3240,Frenectomia labial superior,04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
151,3250,Frenotomia Lábial Inferior,Periodontia,"750,00",143,3250,Frenotomia Lábial Inferior,4,750.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
152,3260,Frenotomia Lábial Superior,Periodontia,"750,00",144,3260,Frenotomia Lábial Superior,4,750.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
153,3270,Frenotomia Lingual,Periodontia,"750,00",145,3270,Frenotomia Lingual,4,750.0,3270,Frenotomia Lingual,04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
154,3280,Gengivectomia ou Gengivoplastia - (por elemento),Periodontia,"300,00",146,3280,Gengivectomia ou Gengivoplastia - (por elemento),4,300.0,3280,Gengivectomia ou Gengivoplastia - (por elemento),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
155,3290,Gengivectomia ou Gengivoplastia - (por segmento),Periodontia,"500,00",147,3290,Gengivectomia ou Gengivoplastia - (por segmento),4,500.0,3290,Gengivectomia ou Gengivoplastia - (por segmento),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
156,3300,Gengivectomia palatina / lingual - (por elemento),Periodontia,"300,00",148,3300,Gengivectomia palatina / lingual - (por elemento),4,300.0,3300,Gengivectomia palatina / lingual - (por elemento),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
157,3310,Gengivectomia palatina / lingual - (por segmento),Periodontia,"500,00",149,3310,Gengivectomia palatina / lingual - (por segmento),4,500.0,3310,Gengivectomia palatina / lingual - (por segmento),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
158,3320,Manutenção Periodontal - (por sessão),Periodontia,"110,00",150,3320,Manutenção Periodontal - (por sessão),4,110.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
159,3330,Raspagem Sub-gengival e Curetagem de bolsa - (por segmento),Periodontia,"500,00",151,3330,Raspagem Sub-gengival e Curetagem de bolsa - (por segmento),4,500.0,3330,Raspagem Sub-gengival e Curetagem de bolsa - (por segmento),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
160,3340,Raspagem Supra-gengival - (por segmento),Periodontia,"500,00",152,3340,Raspagem Supra-gengival - (por segmento),4,500.0,3340,Raspagem Supra-gengival - (por segmento),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
161,3350,Remoção de Fatores de Retenção - (por segmento),Periodontia,"150,00",153,3350,Remoção de Fatores de Retenção - (por segmento),4,150.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
162,3360,Sepultamento Radicular - (por raiz),Periodontia,"450,00",154,3360,Sepultamento Radicular - (por raiz),4,450.0,3360,Sepultamento Radicular - (por raiz),04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
163,3370,Ulectomia,Periodontia,"250,00",155,3370,Ulectomia,4,250.0,3370,Ulectomia,04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
164,4000,Apicectomia em Incisivos com enxerto leofilizado,Endodontia,"1.500,00",68,4000,Apicectomia em Incisivos com enxerto leofilizado,3,1500.0,4000,Apicectomia em Incisivos com enxerto leofilizado,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
165,4010,Apicectomia em Incisivos com obturação retrógrada,Endodontia,"1.200,00",69,4010,Apicectomia em Incisivos com obturação retrógrada,3,1200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
166,4020,Apicectomia em Incisivos curetagem apical,Endodontia,"1.200,00",70,4020,Apicectomia em Incisivos curetagem apical,3,1200.0,4020,Apicectomia em Incisivos curetagem apical,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
167,4030,Apicectomia em Molares com enxerto leofilizado,Endodontia,"2.000,00",71,4030,Apicectomia em Molares com enxerto leofilizado,3,2000.0,4030,Apicectomia em Molares com enxerto leofilizado,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
168,4040,Apicectomia em Molares com obturação retrógrada,Endodontia,"2.300,00",72,4040,Apicectomia em Molares com obturação retrógrada,3,2300.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
169,4050,Apicectomia em Molares curetagem apical,Endodontia,"1.500,00",73,4050,Apicectomia em Molares curetagem apical,3,1500.0,4050,Apicectomia em Molares curetagem apical,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
170,4060,Apicectomia em Pré-molares com enxerto leofilizado,Endodontia,"1.500,00",74,4060,Apicectomia em Pré-molares com enxerto leofilizado,3,1500.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
171,4070,Apicectomia em Pré-molares com obturação retrógrada,Endodontia,"1.200,00",75,4070,Apicectomia em Pré-molares com obturação retrógrada,3,1200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
172,4080,Apicectomia em Pré-molares curetagem apical,Endodontia,"1.200,00",76,4080,Apicectomia em Pré-molares curetagem apical,3,1200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
173,4090,Clareamento Interno,Estética,"1.000,00",77,4090,Clareamento Interno,12,1000.0,4090,Clareamento Interno,,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
174,4100,Desobturação de canal,Endodontia,"350,00",78,4100,Desobturação de canal,3,350.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
175,4110,Preparo para Núcleo intra-radicular,Endodontia,"250,00",79,4110,Preparo para Núcleo intra-radicular,3,250.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
176,4120,Pulpotomia,Endodontia,"250,00",80,4120,Pulpotomia,3,250.0,4120,Pulpotomia,05,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
177,4130,Reimplante dentes avuls. trauma + ap. contenção,Endodontia,"1.200,00",81,4130,Reimplante dentes avuls. trauma + ap. contenção,3,1200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
178,4140,Remoção de Coroal Total,Endodontia,"250,00",82,4140,Remoção de Coroal Total,3,250.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
179,4150,Remoção de núcleo intraradicular,Endodontia,"500,00",83,4150,Remoção de núcleo intraradicular,3,500.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
180,4160,Retratamento de Canal - (Incisivos),Endodontia,"650,00",84,4160,Retratamento de Canal - (Incisivos),3,650.0,4160,Retratamento de Canal - (Incisivos),03,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
181,4170,Retratamento de Canal - (Molares com 4 ou mais condutos),Endodontia,"1.500,00",85,4170,Retratamento de Canal - (Molares com 4 ou mais condutos),3,1500.0,4170,Retratamento de Canal - (Molares com 4 ou mais condutos),,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
182,4180,Retratamento de Canal - (Molares),Endodontia,"1.500,00",86,4180,Retratamento de Canal - (Molares),3,1500.0,4180,Retratamento de Canal - (Molares),,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
183,4190,Retratamento de Canal - (Pré-molares),Endodontia,"900,00",87,4190,Retratamento de Canal - (Pré-molares),3,900.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
184,4200,Tratamento cirurgico de lesão endo-perio - (Curetagem),Endodontia,"315,00",88,4200,Tratamento cirurgico de lesão endo-perio - (Curetagem),3,315.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
185,4210,Tratamento cirurgico de lesão endo-perio com enxerto leofilizado,Endodontia,"627,00",89,4210,Tratamento cirurgico de lesão endo-perio com enxerto leofilizado,3,627.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
186,4220,Tratamento de Canal - (Incisivos),Endodontia,"500,00",90,4220,Tratamento de Canal - (Incisivos),3,500.0,4220,Tratamento de Canal - (Incisivos),03,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
